SPN,15.11900043,145.7290039
SVO,55.97259903,37.41460037
SYD,-33.94609833,151.177002
SZX,22.63929939,113.810997
TAE,35.89410019,128.6589966
TAK,34.21419907,134.0160065
TAO,36.26610184,120.3740005
TAS,41.25790024,69.28119659
TJH,35.51279831,134.7870026
TKN,27.83639908,128.8809967
TKS,34.13280106,134.6069946
TNA,36.85720062,117.2160034
TNE,30.60510063,130.9909973
TOY,36.64830017,137.1880035
TPE,25.07769966,121.2330017
TRA,24.65390015,124.6750031
TSA,25.06940079,121.552002
TSJ,34.28490067,129.3309937
TSN,39.12440109,117.3460007
TTJ,35.53010178,134.1670074
UBJ,33.93000031,131.279007
UEO,26.3635006,126.7139969
UKB,34.63280106,135.223999
ADD,8.977890015,38.79930115
AKJ,43.67079926,142.4470062
AKL,-37.0080986,174.7920074
AMS,52.30860138,4.76388979
ANC,61.17440033,-149.9960022
AOJ,40.73469925,140.6909943
ASJ,28.43059921,129.7129974
ULN,47.8431015,106.7669983
AXT,39.61560059,140.2189941
FOC,25.93510056,119.663002
SKD,39.70050049,66.9838028
UUS,46.88869858,142.7180023
VIE,48.11029816,16.56970024
VVO,43.39899826,132.147995
WAW,52.16569901,20.96710014
WKJ,45.40420151,141.8009949
WUH,30.78380013,114.2080002
XIY,34.44710159,108.7519989
XMN,24.54400063,118.1279984
XNN,36.52750015,102.0429993
YGJ,35.49219894,133.2359924
YNT,37.40169907,14.92240047
YUL,45.47060013,-73.74079895
YVR,49.19390106,-123.1839981
YYC,51.11389923,-114.0199966
YYZ,43.67720032,-79.63059998
ZRH,47.46469879,8.54916954
NGB,29.82670021,121.461998
CXR,11.99820042,109.2190018
UUD,51.80780029,107.4380035
DSM,41.5340004,-93.6631012
MLE,4.191830158,73.52909851
ATH,37.93640137,23.94449997
NAP,40.88600159,14.29080009
VCE,45.50529861,12.3519001
BGO,60.29339981,5.218140125
PER,-31.94029999,115.9670029
MAA,12.99000549,80.16929626
JNB,-26.133333,28.25
ISB,33.54908333,72.82565
RUH,24.95759964,46.69879913
ARN,59.65190125,17.91860008
BLR,13.19789982,77.70629883
PKX,39.509167,116.410556
DAC,23.843347,90.397783
NQZ,51.02220154,71.46690369
WUX,31.49440002,120.4290009
ADL,-34.94499969,138.5310059
UBN,47.651581,106.821772
